"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"337","Capnocytophaga sp. oral taxon 323","75",54.5898261089313,99.998794645204,99.7459712150048,98.9430053234117,99.793018745658,99.9999612670178,99.9842628855573,99.999759872252
"338","Capnocytophaga sp. oral taxon 323","150",77.7963146045924,99.9989618957892,99.8730520085714,99.3976961539407,99.9546958433673,99.999961268503,99.9959328856506,99.9997604830578
"339","Capnocytophaga sp. oral taxon 323","300",89.5891634830037,99.9991933747232,99.9417927566625,99.6021428811293,99.96292370397,99.9999222729262,99.9980263882207,99.9995195160566
"340","Capnocytophaga sp. oral taxon 864","75",54.5691254338713,99.9989400173278,99.2081276677068,98.8775050066319,99.85643781123,99.9999685680975,99.9918697231621,99.999508138932
"341","Capnocytophaga sp. oral taxon 864","150",78.4267245099803,99.9991406669627,99.6256993722147,99.3344550386157,99.9795866927338,99.999983400787,99.9981998058501,99.9998973498819
"342","Capnocytophaga sp. oral taxon 864","300",90.8187094594353,99.9990947191061,99.8443442332125,99.356350988132,99.9841101588443,99.9999365993343,99.9991254955931,99.9991538244987
"343","Capnocytophaga sp. oral taxon 878","75",95.8918560709674,99.9982787945996,99.9605405726459,99.8353506909605,99.7558000986939,99.9999419005267,99.9771445256379,99.999639808378
"344","Capnocytophaga sp. oral taxon 878","150",98.2043568411567,99.9984314619637,99.9823480774399,99.8446943722434,99.9364607261818,99.9999419027545,99.9939493351768,99.9996407245866
"345","Capnocytophaga sp. oral taxon 878","300",98.9814617441857,99.9987833398255,99.9895132990504,99.8537884400163,99.9709836586237,99.9998834093893,99.9973406888977,99.9992792740849
"346","Capnocytophaga sputigena","75",93.8562747845764,99.9980002018684,99.9797412422705,97.320796713485,99.7861616762086,99.9998188776561,99.9943677595239,97.4606778483657
"347","Capnocytophaga sputigena","150",98.9947991324247,99.999131627891,99.9942357865743,98.5282647920823,99.9434431345484,99.9997132019382,99.9981267019138,97.5645177304266
"348","Capnocytophaga sputigena","300",99.6608654262768,99.999300977371,99.9969395657955,98.2818705355353,99.9770102864961,99.9994591946059,99.9988182529083,96.6050753901084
"349","Cardiobacterium hominis","75",99.5288204892946,99.9638785976531,99.9604995952823,77.2899839915726,78.4882182716886,99.9999750920597,99.6505061259694,99.9981778425656
"350","Cardiobacterium hominis","150",99.9117465686402,99.9622664314575,99.9617367795614,77.0635882890391,88.1695856998578,100,99.8071436299039,100
"351","Cardiobacterium hominis","300",99.9622747762591,99.9610126301698,99.9608932922327,76.8184518563001,90.2217131248105,100,99.8411166992198,100
"352","Cardiobacterium valvarum","75",0,100,99.0229183161664,100,78.4882182716886,99.9999750920597,99.6505061259694,99.9981778425656
"353","Cardiobacterium valvarum","150",0,100,99.0228898166819,100,88.1695856998578,100,99.8071436299039,100
"354","Cardiobacterium valvarum","300",0,100,99.0222513050869,100,90.2217131248105,100,99.8411166992198,100
"355","Carnobacterium divergens","75",99.0660346637957,100,99.997049416876,100,99.209799894483,99.9999499204737,99.9966993306557,99.9661475964793
"356","Carnobacterium divergens","150",99.7473364129003,100,99.9989999055909,100,99.8568542241482,99.9998995731013,99.9990999154919,99.959058892806
"357","Carnobacterium divergens","300",99.9352479351123,100,99.9997993015694,100,99.9706830841396,99.9997484742176,99.9995484235966,99.8581685553035
"358","Carnobacterium maltaromaticum","75",99.1662101609845,99.9998987531554,99.9879986668448,99.9609563556539,99.1350942411513,99.9999488329827,99.9864482401397,99.9977763942008
"359","Carnobacterium maltaromaticum","150",99.5659157538084,99.9999499266425,99.9939996111744,99.9632892804699,99.6592320001968,99.9998984854018,99.9938995868711,99.9904711533422
"360","Carnobacterium maltaromaticum","300",99.767621253814,100,99.9962870188156,100,99.8203536858993,99.9998981395415,99.9962870234981,99.9904502516609
"361","Carnobacterium sp. CP1","75",37.8980891719745,100,99.9609911059722,100,99.2260514018692,100,99.9946987913244,100
"362","Carnobacterium sp. CP1","150",57.1656050955414,100,99.9730973366363,100,99.7809579439252,99.9998993004401,99.9983998415843,99.9853672812409
"363","Carnobacterium sp. CP1","300",67.0947030497592,100,99.9794286998738,100,99.9413661682791,99.9998989605057,99.9994982609725,99.9853350931222
"364","Catonella morbi","75",0,100,99.7000683308821,100,0,100,99.7000683308821,100
"365","Catonella morbi","150",0,100,99.6999840042451,100,0,100,99.6999840042451,100
"366","Catonella morbi","300",0,100,99.7000601730706,100,0,100,99.7000601730706,100
"367","Chromobacterium violaceum","75",95.7390679493863,99.9999801846984,99.972960080737,99.9971085730808,99.4251726522811,99.9995699160716,99.9957326676808,99.9104192149521
"368","Chromobacterium violaceum","150",99.2212741477489,99.9999465588399,99.9949560394973,99.9754956419372,99.8654883316726,99.9994453994274,99.9985719696335,99.8424535914297
"369","Chromobacterium violaceum","300",99.6664805353655,99.9999427820529,99.9977531322506,99.9914687896163,99.9207953604475,99.9993863083622,99.9988733879863,99.862376578916
"370","Chryseobacterium indologenes","75",95.099626555819,99.9999887986734,99.9359134331388,99.9985296928528,97.8315606431186,99.9996083371528,99.9729518351702,99.7456206118345
"371","Chryseobacterium indologenes","150",97.392934674687,100,99.9675201095908,100,98.6810208403351,99.9997997192465,99.9847656783334,99.7367490845419
"372","Chryseobacterium indologenes","300",98.147741599538,99.9999441594347,99.976663033942,99.9400013374558,99.2773408509797,99.9996199123204,99.9906116897753,99.6607314050457
"373","Citrobacter freundii","75",4.11654797924534,99.9993585874248,99.1639674145103,97.9975329159753,91.1164992313633,99.9980874449851,99.8645195663147,99.8489649622084
"374","Citrobacter freundii","150",6.02754082026105,99.9994301076821,99.1808546278677,98.686651784446,94.5364051565959,99.9981774351144,99.9159712279222,99.8748986598804
"375","Citrobacter freundii","300",14.3908663255029,99.9988648493251,99.2541636938011,98.9221617842664,95.9782434741992,99.9965283003681,99.935618675873,99.7651313213868
"376","Citrobacter koseri","75",58.3607538475752,99.9997834760039,99.7392001056138,99.9359772141308,91.1164992313633,99.9980874449851,99.8645195663147,99.8489649622084
"377","Citrobacter koseri","150",80.4720480824614,99.9998320869145,99.8777926669547,99.9713434204493,94.5364051565959,99.9981774351144,99.9159712279222,99.8748986598804
"378","Citrobacter koseri","300",91.9038035427902,99.9991939775338,99.9487026762963,99.8508244733216,95.9782434741992,99.9965283003681,99.935618675873,99.7651313213868
"379","Citrus exocortis viroid","75",100,100,100,100,100,100,100,100
"380","Citrus exocortis viroid","150",99.1423708528474,100,99.9928078951102,100,99.7297220722744,100,99.9975596295831,100
"381","Citrus exocortis viroid","300",100,100,100,100,100,100,100,100
"382","Cloacibacterium normanense","75",86.7431860746525,100,99.9416596699948,100,98.500892868184,100,99.9934658922978,100
"383","Cloacibacterium normanense","150",96.0416968135684,100,99.9833989159258,100,99.5948267578556,99.9999666072275,99.9979332024581,99.9801350814462
"384","Cloacibacterium normanense","300",98.3238857263219,100,99.9921391438337,100,99.7918150396812,100,99.9990633877542,100
"385","Clostridioides difficile","75",96.2644429718154,99.9988665311652,99.9044203403442,99.9047992738109,96.3070194709406,99.9988665311652,99.9054204835351,99.904842101704
"386","Clostridioides difficile","150",97.4722409701766,99.9988616655052,99.937662578837,99.9324069735785,97.491370823787,99.9988616655052,99.9379625982718,99.9324206343559
"387","Clostridioides difficile","300",97.8947760842419,99.9985622815867,99.9479507684152,99.8715185729935,97.896715760316,99.9985622815867,99.9479842176837,99.8715219774764
"388","Clostridium baratii","75",98.7635239567233,99.999399085408,99.9977994982856,99.5327102803738,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"389","Clostridium baratii","150",99.6138996138996,100,99.9994999504951,100,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"390","Clostridium baratii","300",100,99.9995980881051,99.999598608778,99.6911196911197,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"391","Clostridium beijerinckii","75",49.5630461922597,99.999699690982,99.9592907182838,99.25,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"392","Clostridium beijerinckii","150",63.6704119850187,99.9995996396757,99.9704970792108,99.2217898832685,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"393","Clostridium beijerinckii","300",77.9724655819775,99.9993974300391,99.9817366994001,99.0461049284579,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"394","Clostridium botulinum","75",90.4792401369847,99.9935408681083,99.9660419237275,94.1586248626331,99.2885843611413,99.9985082712975,99.9801953637636,99.943156324744
"395","Clostridium botulinum","150",97.8718558234025,99.9882339181239,99.981648097752,91.0640175042349,99.8714787725191,99.9996408147461,99.9962996126593,99.9851226200945
"396","Clostridium botulinum","300",99.4773546722831,99.9818639088203,99.980381897685,87.5608279254126,99.8852497851161,99.999383027011,99.9964375755661,99.9731544283078
"397","Clostridium butyricum","75",48.5558389023846,99.9999665959838,99.4388652718292,99.9636891793755,99.3783428917381,99.9990982578449,99.988164644775,99.922249429498
"398","Clostridium butyricum","150",67.2352761642506,99.9999499004522,99.6478587636654,99.9606608969316,99.9492974017808,99.9997120992263,99.9985165221021,99.9692627921789
"399","Clostridium butyricum","300",80.0426743965015,99.9999497313139,99.7848503511808,99.966577540107,99.961749928372,99.9994394087845,99.9984613066777,99.9397037471496
"400","Clostridium chauvoei","75",97.5260202603741,99.9999480792986,99.9204045071543,99.9882853461712,99.2100729019565,99.9983993236165,99.9705341839582,99.8523533128263
"401","Clostridium chauvoei","150",99.1608859201518,99.9999874550137,99.9746481241025,99.9963757610902,99.9528150072943,99.9994248556007,99.9977748250979,99.968338232596
"402","Clostridium chauvoei","300",99.600069427917,99.9999746437561,99.9863142815524,99.9956788022424,99.9868575105149,99.9984925750728,99.9980933147446,99.8706881412027
"403","Clostridium kluyveri","75",99.8297389330306,99.9995992024128,99.9992998403636,99.7731140102099,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"404","Clostridium kluyveri","150",100,99.999899813553,99.999899990099,99.9432785025525,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"405","Clostridium kluyveri","300",100,99.9998994748566,99.9998996521945,99.9431495167709,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"406","Clostridium manihotivorum","75",99.7107039537126,99.9998998733398,99.9995999087792,99.9033816425121,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"407","Clostridium manihotivorum","150",100,100,100,100,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"408","Clostridium manihotivorum","300",99.9035679845709,99.9996986429894,99.999598608778,99.711260827719,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"409","Clostridium novyi","75",14.7717842323651,99.9996995694831,99.8969765106444,98.3425414364641,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"410","Clostridium novyi","150",23.1535269709544,99.9998998694297,99.9072908217914,99.6428571428571,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"411","Clostridium novyi","300",35.7737104825291,99.9996985930323,99.9222304507423,99.3071593533487,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"412","Clostridium pasteurianum","75",99.1311659192825,99.9995984758142,99.996499201818,99.8870375600113,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"413","Clostridium pasteurianum","150",99.9159192825112,99.9997992639007,99.9994999504951,99.9439304737875,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"414","Clostridium pasteurianum","300",100,99.9993957563972,99.999397913167,99.8316025820937,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"415","Clostridium perfringens","75",57.7549276815671,99.9995319567773,99.8406110775419,99.6322906763407,98.9658782191797,99.9987032554184,99.9823631768065,99.9208273865565
"416","Clostridium perfringens","150",74.237287359944,99.9996991485905,99.9014590072549,99.8520710059172,99.616337331483,99.9997605431641,99.9953329386977,99.9900817467297
"417","Clostridium perfringens","300",85.1420108668651,99.9992291920372,99.9441352518461,99.4269377107239,99.6877684092623,99.9995212816972,99.9958185995415,99.9729742836215
"418","Clostridium saccharobutylicum","75",98.6441920117259,99.9992979239612,99.9955989965712,99.740644683216,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"419","Clostridium saccharobutylicum","150",99.0472700622939,99.9986963131737,99.9960996138618,99.5213549337261,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"420","Clostridium saccharobutylicum","300",99.7794117647059,99.9993962652971,99.9987958263341,99.7794117647059,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"421","Clostridium saccharoperbutylacetonicum","75",99.2559523809524,99.9992993694325,99.9987997263376,98.9614243323442,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"422","Clostridium saccharoperbutylacetonicum","150",100,99.9993995370431,99.9993999405941,99.1150442477876,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"423","Clostridium saccharoperbutylacetonicum","300",99.7010463378176,99.9990962630477,99.9988961741396,98.6686390532544,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"424","Clostridium scatologenes","75",82.8318584070797,99.9998988337555,99.8058557351076,99.9893173806217,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"425","Clostridium scatologenes","150",93.5403946553402,100,99.9269927722844,100,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"426","Clostridium scatologenes","300",97.1207677952546,100,99.96748731102,100,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"427","Clostridium tetani","75",98.7861271676301,99.9995992152635,99.99749942987,99.7664915353182,99.3524431902569,99.9982403605398,99.9764946407781,99.9491991393737
"428","Clostridium tetani","150",99.9421965317919,99.9997996335297,99.9996999702971,99.8844598497978,99.8782262615462,99.9996895155615,99.9955995643569,99.9910796586483
"429","Clostridium tetani","300",99.8259860788863,99.9998994782923,99.999598608778,99.9419279907085,99.8956625428529,99.9995846266157,99.9960864355857,99.9880646893835
"430","Collinsella aerofaciens","75",98.6770541731638,99.9999749537396,99.9681831611302,99.9855824682814,98.7660835336263,99.9999749537396,99.9698458919149,99.985590778098
"431","Collinsella aerofaciens","150",99.0361567757694,100,99.9775485626811,100,99.0427025741732,100,99.9777485758819,100
"432","Collinsella aerofaciens","300",99.325532546604,99.999962314604,99.9833664329393,99.9691878764035,99.3258514729702,99.999962314604,99.9833789777368,99.9691878764035
"433","Corynebacterium diphtheriae","75",97.3973973973974,100,99.9947988141296,100,99.4832677165354,99.9994978447497,99.9973994070648,99.8764822134387
"434","Corynebacterium diphtheriae","150",98.3483483483484,100,99.9966996732677,100,99.507874015748,99.9997991639194,99.9977997821784,99.9505684626792
"435","Corynebacterium diphtheriae","300",99.3467336683417,99.9997989028138,99.9984947829176,99.8989388580091,99.7775030902349,99.9985894050211,99.9976920004736,99.6543209876543
"436","Corynebacterium jeikeium","75",93.8770335714912,99.9997664382459,99.9337366743527,99.9729024451674,99.0645743553978,99.9849659336967,99.9372810077254,99.6554586512961
"437","Corynebacterium jeikeium","150",95.4741927218586,99.9995298313895,99.951425552832,99.9498047368925,99.4355439291707,99.9817634980098,99.9541181914571,99.5797496001935
"438","Corynebacterium jeikeium","300",96.2634111611874,99.9995528030365,99.959702305363,99.9408762487031,99.6080447903837,99.9809682460638,99.9620137731092,99.5707480869449
"439","Corynebacterium matruchotii","75",99.8845399274323,99.9999839119676,99.9984998208229,99.9996464769662,99.8958087149672,99.9992392842856,99.9981536026256,99.8943614897036
"440","Corynebacterium matruchotii","150",99.9958370382875,100,99.9999230720458,100,99.9621441550575,99.9997882953307,99.999638432436,99.9764715562301
"441","Corynebacterium matruchotii","300",100,100,100,100,99.982884853095,99.9986308040069,99.9985796487765,99.7462965539259
"442","Corynebacterium propinquum","75",96.1971807338053,99.9997439472823,99.9694427057558,99.9240894356715,99.0645743553978,99.9849659336967,99.9372810077254,99.6554586512961
"443","Corynebacterium propinquum","150",98.383784625688,99.9997175031173,99.9873126302919,99.9361265780502,99.4355439291707,99.9817634980098,99.9541181914571,99.5797496001935
"444","Corynebacterium propinquum","300",98.9389269532414,99.9992067999561,99.9907731941006,99.786353183417,99.6080447903837,99.9809682460638,99.9620137731092,99.5707480869449
"445","Corynebacterium pseudodiphtheriticum","75",94.9125052809334,99.9995491362608,99.9859858087051,99.8313891296867,99.0645743553978,99.9849659336967,99.9372810077254,99.6554586512961
"446","Corynebacterium pseudodiphtheriticum","150",96.8779416267312,99.999517610935,99.9911422466444,99.800001849866,99.4355439291707,99.9817634980098,99.9541181914571,99.5797496001935
"447","Corynebacterium pseudodiphtheriticum","300",97.6415888325999,99.9985910563006,99.9923884482123,99.4410308053744,99.6080447903837,99.9809682460638,99.9620137731092,99.5707480869449
"448","Corynebacterium pseudotuberculosis","75",98.9771057427584,99.998782320663,99.9878579786875,99.841937186989,99.0645743553978,99.9849659336967,99.9372810077254,99.6554586512961
"449","Corynebacterium pseudotuberculosis","150",99.5431086471084,99.998956072487,99.9940769063679,99.8392642999957,99.4355439291707,99.9817634980098,99.9541181914571,99.5797496001935
"450","Corynebacterium pseudotuberculosis","300",99.780417156485,99.9966679235685,99.9942043572933,99.5256829591235,99.6080447903837,99.9809682460638,99.9620137731092,99.5707480869449
"451","Corynebacterium striatum","75",92.9955224033244,99.9998314317063,99.9672953040993,99.9502226847314,99.1483130276253,99.9878723159073,99.9493046875932,99.6996633637246
"452","Corynebacterium striatum","150",96.2130346178157,99.999835234684,99.9807275994406,99.9384316749568,99.4500099464862,99.9853706311917,99.9628545096014,99.6539133726906
"453","Corynebacterium striatum","300",97.0845501638814,99.9992262562299,99.9861315661464,99.807024323263,99.6419364503539,99.9844924778552,99.9691494185821,99.5874626670868
"454","Corynebacterium tuberculostearicum","75",95.4477505375603,99.9997953105073,99.9424024605472,99.9728157707711,98.9616891557594,99.9898937188761,99.9474349293511,99.7364716898477
"455","Corynebacterium tuberculostearicum","150",97.2723873625618,99.9997592021648,99.9651156295627,99.9357009703387,99.372019950699,99.9877253564073,99.9627611844376,99.6727140576411
"456","Corynebacterium tuberculostearicum","300",97.8169759776176,99.9995559792171,99.9732984446412,99.8926717587404,99.5218116066178,99.9872115512097,99.9697244834703,99.6732146737228
"457","Corynebacterium ulcerans","75",60.1905509209453,99.9998792669905,99.6467141464926,99.9760556540009,99.0645743553978,99.9849659336967,99.9372810077254,99.6554586512961
"458","Corynebacterium ulcerans","150",75.0884449385315,99.9999048435807,99.7773043982147,99.956065233189,99.4355439291707,99.9817634980098,99.9541181914571,99.5797496001935
"459","Corynebacterium ulcerans","300",84.4238307722905,99.9999070991889,99.8663456604509,99.9579899283021,99.6080447903837,99.9809682460638,99.9620137731092,99.5707480869449
"460","Cronobacter sakazakii","75",87.5826566245785,99.9998845968075,99.837500144661,99.9478080514727,96.7099694111765,99.999605293905,99.9582288153003,99.8877111825725
"461","Cronobacter sakazakii","150",95.67373992769,99.9999422930117,99.9413642078801,99.9761522081611,98.2082105734445,99.9997783912388,99.9747185504262,99.9592026989123
"462","Cronobacter sakazakii","300",97.4286544012689,99.9998508938087,99.9648570867083,99.9564024096831,98.5632246470204,99.9991253599673,99.9783082163592,99.8072965232113
"463","Cutibacterium acnes","75",98.31917180641,99.999974418053,99.9537579327248,99.9960794908663,99.6063922931433,99.9999343900249,99.9899989783735,99.9985394707531
"464","Cutibacterium acnes","150",99.1426871383741,100,99.977448812705,100,99.8560641206665,99.99996025593,99.996149801374,99.9993346119799
"465","Cutibacterium acnes","300",99.5779744624809,100,99.9881461501436,100,99.946231720333,99.9998803576269,99.9983316855819,99.9979987344789
"466","Cutibacterium avidum","75",98.6972418744454,100,99.9966995611313,100,99.6171549254706,100,99.9982996827347,100
"467","Cutibacterium avidum","150",99.4536912718881,99.9999499313057,99.9983498987433,99.9605988967691,99.804808044545,100,99.9991499319441,100
"468","Cutibacterium avidum","300",99.7904182014206,99.9999496290685,99.9994480645124,99.9869655891554,99.9685402684564,99.9999496290685,99.9997993015694,99.9869893312516
"469","Cytomegalovirus mandrillinebeta1","75",99.9323443773624,100,99.9994535232673,100,99.9908424908425,100,99.9999782182911,100
"470","Cytomegalovirus mandrillinebeta1","150",100,100,100,100,100,100,100,100
"471","Cytomegalovirus mandrillinebeta1","300",100,100,100,100,100,99.9999780924097,99.9999781445606,99.9908223201175
"472","Delftia acidovorans","75",50.1922420638301,99.999970859032,99.4682706185129,99.9830623306233,97.8683051029047,99.9998463183315,99.9775172342021,99.9674933778717
"473","Delftia acidovorans","150",74.2790878820113,99.999707830968,99.7270167713433,99.9654359974676,98.8551438190473,99.9995158981928,99.9866559453156,99.9516952201039
"474","Delftia acidovorans","300",87.7741648760557,99.9994855337387,99.865083287592,99.9315602069346,98.8918247558466,99.998658349414,99.9864445853028,99.8215395850562
"475","Dermabacter jinjuensis","75",75.4177657560303,99.9999799761516,99.8096130552684,99.9731543624161,96.1132816365141,100,99.9680554160011,100
"476","Dermabacter jinjuensis","150",85.14165722745,100,99.8893332330533,100,97.030100960206,99.9999795020431,99.9757584969432,99.9991483563277
"477","Dermabacter jinjuensis","300",89.8462898963769,99.9999799110865,99.9217428332948,99.9768518518519,97.7147893791155,100,99.980290208356,100
"478","Dermabacter vaginalis","75",94.3118991783033,99.9999399008364,99.9348931773384,99.9552572706935,97.468626301434,100,99.9712569126579,100
"479","Dermabacter vaginalis","150",96.6195922663926,99.9999799695136,99.959957452076,99.9854227405248,98.1840001721866,100,99.9794586649514,100
"480","Dermabacter vaginalis","300",97.6766833176131,100,99.9711983342976,100,98.7194385606178,100,99.9850271787953,100
"481","Dialister hominis","75",33.4893557743826,100,99.8620503754256,100,99.936856568085,100,99.9993331983709,100
"482","Dialister hominis","150",49.2832247887143,100,99.8944602020469,100,99.9670435058864,100,99.9998999928328,100
"483","Dialister hominis","300",65.2160689519639,100,99.9291179925862,100,100,99.9999664168415,99.9999665488517,99.9914922579547
"484","Dialister pneumosintes","75",99.8377685708437,100,99.9987164810337,100,99.8893148234872,99.999960477706,99.9991132050318,99.9910233393178
"485","Dialister pneumosintes","150",99.9988536711183,99.9999802398097,99.9999603245405,99.995517705065,99.9989047097481,99.9997232689908,99.999704938032,99.9469504192954
"486","Dialister pneumosintes","300",100,99.9999453005203,99.9999456116455,99.9885015516081,100,99.9997377823583,99.9997393846766,99.9520627523434
"487","Dolosigranulum pigrum","75",99.4495703041803,99.9996433345688,99.9930657067156,99.9187531430817,99.4495703041803,99.9996433345688,99.9930657067156,99.9187531430817
"488","Dolosigranulum pigrum","150",99.6817936790785,99.999709723387,99.9969378460006,99.9003212732473,99.6817936790785,99.999709723387,99.9969378460006,99.9003212732473
"489","Dolosigranulum pigrum","300",99.8289507835792,99.9996421334245,99.997841780676,99.9187950392647,99.8289507835792,99.9996421334245,99.997841780676,99.9187950392647
"490","Duncaniella sp. B8","75",0.863079781133698,100,98.921338783643,100,96.948672864333,99.9999749675393,99.9644713499202,99.970147574521
"491","Duncaniella sp. B8","150",1.73113456430736,100,98.9293218787984,100,97.8535791700674,99.9999623608517,99.9772236020614,99.986890176793
"492","Duncaniella sp. B8","300",2.92836639230092,100,98.9412490296713,100,98.4531901542591,99.9998601673859,99.9825257887414,99.9567920516875
"493","Eggerthella lenta","75",97.4405002463847,99.9999886696003,99.9779085299337,99.9994095173986,99.5876510834934,99.9999886696003,99.9962217860113,99.9994207532525
"494","Eggerthella lenta","150",99.0861759408704,99.9999552568426,99.9922995304816,99.9887904281956,99.759481287981,99.9999552568426,99.9980221012701,99.9888708270079
"495","Eggerthella lenta","300",99.6695165772064,99.9998984820898,99.9969336854418,99.9902930788455,99.8475063389199,99.9998984820898,99.9986619656356,99.9903106703243
"496","Eikenella corrodens","75",97.8869182318054,99.9993416321472,99.9804778930457,99.6878493808765,98.3613140377238,99.9985747689277,99.9840146225813,99.5280828817685
"497","Eikenella corrodens","150",99.6040208739944,99.9993508567678,99.9954199673233,99.6946963508891,99.6924183914908,99.9984736791603,99.9954292670177,99.5103894860346
"498","Eikenella corrodens","300",99.8909879550176,99.9992484945948,99.9982298238638,99.3858461895123,99.9153911814613,99.9983899380055,99.9976016697856,99.2095181996032
"499","Elizabethkingia anophelis","75",58.8588259402739,99.9999497913832,99.8707268047394,99.9784946236559,97.7977151054074,99.9999497913832,99.9930487543499,99.9869893312516
"500","Elizabethkingia anophelis","150",80.3057048532162,100,99.9379949310549,100,97.9250387621428,100,99.9935994882558,100
"501","Elizabethkingia anophelis","300",90.3158722253147,99.9999496282058,99.9687912488198,99.9857224443175,98.2606872245931,99.9999496282058,99.9944807550914,99.9870062370062
"502","Enterobacter cloacae","75",86.8737380111055,99.9998932017579,99.1675810738224,99.9981841952353,96.9996214033316,99.9979708334001,99.8078494644091,99.9691102115138
"503","Enterobacter cloacae","150",95.8970880524971,99.9997864324828,99.7396651151254,99.9967102557776,98.7285863015427,99.9982914598621,99.9177889837238,99.974442527634
"504","Enterobacter cloacae","300",98.0014241633041,99.9994641689797,99.8727322911701,99.9919272809468,99.2119629717541,99.9941058587764,99.9444960228841,99.912353391127
"505","Enterobacter hormaechei","75",2.98730620969808,99.999504647443,98.90836566217,94.4035910719905,94.4085821991439,99.9971741066423,99.9340130689937,98.9827690518966
"506","Enterobacter hormaechei","150",4.26885019859976,99.9996773119395,98.921833422522,97.3120395230468,96.6685410927729,99.9973474313194,99.9592718805414,99.09674339363
"507","Enterobacter hormaechei","300",14.8560127233882,99.9991686510291,99.0407591358068,98.1707118935685,97.6254361481356,99.994385899579,99.9659935771285,98.1012120320445
"508","Enterocloster bolteae","75",97.144121158557,100,99.9948325340568,100,98.1804083629213,99.9999666003684,99.9966994934431,99.9820014398848
"509","Enterocloster bolteae","150",98.4176713534624,99.9999665908279,99.9969997695145,99.9843798812871,98.7651497546893,99.9999665908279,99.9976664871186,99.9844382197323
"510","Enterocloster bolteae","300",98.627453844529,99.999798932583,99.9973574324975,99.8846214799025,98.9192520485625,99.9997318885253,99.9978257349784,99.8539802233589
"511","Enterococcus avium","75",93.2185252075495,99.9999498833786,99.9906480789831,99.9743194658449,98.8442618821781,99.9957987215275,99.9841466350578,96.8867143336962
"512","Enterococcus avium","150",94.4816223067174,100,99.9928993660409,100,99.584002224278,99.9946975282306,99.988448982956,95.2053442657978
"513","Enterococcus avium","300",95.3131003743591,99.9997988817827,99.9937281916649,99.9000999000999,99.755129394783,99.9901590864078,99.9854994911556,92.446350603055
"514","Enterococcus durans","75",95.0934579439252,99.9996996744471,99.995498973766,99.6328029375765,98.8292081750026,99.994899510149,99.9721936601545,99.7408789386401
"515","Enterococcus durans","150",96.0280373831776,100,99.9965996633667,100,99.358118516997,99.9947981848725,99.9823982574275,99.7371134020619
"516","Enterococcus durans","300",96.2397179788484,99.9995982657131,99.9963874790022,99.5139732685298,99.5102587895659,99.9892543105566,99.9799304389012,99.4589859851608
"517","Enterococcus faecalis","75",76.5066394279877,99.9979837490171,99.8139575823288,99.6673320026613,98.8292081750026,99.994899510149,99.9721936601545,99.7408789386401
"518","Enterococcus faecalis","150",91.4070480081716,99.9980848106331,99.9307931485217,99.7353023126219,99.358118516997,99.9947981848725,99.9823982574275,99.7371134020619
"519","Enterococcus faecalis","300",97.5394079200308,99.9950441525552,99.975816178876,99.3603133159269,99.5102587895659,99.9892543105566,99.9799304389012,99.4589859851608
"520","Enterococcus faecium","75",21.4596010963887,99.9991238560675,99.3220059332795,98.4389170122021,98.8543881398017,99.9974050699406,99.9849228941896,99.2985202982937
"521","Enterococcus faecium","150",29.7611182813511,99.9988601393434,99.3854880328462,98.1552506757378,99.5243825729081,99.9966443370099,99.9916594680211,99.0119056600758
"522","Enterococcus faecium","300",42.9932002371558,99.9980228270986,99.4947679111059,97.6044061024126,99.7456743984139,99.9932881650285,99.990530972545,98.2747594542811
